Study,headstable,Scan,ROI,CoordSys,Subjects,Women,Gender,Mode,FixedRandom,Stimuli,Method_,Emotion,Valence,EERMean,EERSD,EERRS,Subtraction,Contrast,Target,Ref,Other,Intrascan_cog,x,y,z,zscore,tscore,p_threshold,pcorrection,Region,Notes,SubjectiveWeights,Affect_focus,Cog_load,object_eval,feel_arousal,phys_arous
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,56,-74,4,6.62,NaN,0.001,uncorrected,tc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,18,42,48,6.32,NaN,0.001,uncorrected,psmc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,-2,45,20,5.9,NaN,0.001,uncorrected,mpfc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,-42,-48,-14,5.72,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,2,12,8,5.68,NaN,0.001,uncorrected,bg,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,-4,-86,38,5.66,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,-12,-84,44,5.19,NaN,0.001,uncorrected,pc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,-2,-80,48,5.09,NaN,0.001,uncorrected,pc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,T88,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,52,40,-10,4.96,NaN,0.001,uncorrected,lpfc,NaN,0.75,NaN,no,NaN,neutral,n
Beauregard98,no,fMRI,no,SPM96,7,4,b,exp,fixed,film,visual,sad,neg,yes,yes,yes,sad_vs_neutral,16,sad,neutral,missing_info,passive,46,-72,2,4.5,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,neutral,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,sad,neg,NaN,NaN,NaN,sad_vs_anger,17,NaN,NaN,NaN,NaN,48,-30,-30,4.55,NaN,0.001,uncorrected,tc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,sad,neg,NaN,NaN,NaN,sad_vs_anger,17,NaN,NaN,NaN,NaN,52,-62,12,3.91,NaN,0.001,uncorrected,tc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,sad,neg,NaN,NaN,NaN,sad_vs_anger,17,NaN,NaN,NaN,NaN,-20,-10,-18,3.62,NaN,0.001,uncorrected,amy,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,sad,neg,NaN,NaN,NaN,sad_vs_anger,17,NaN,NaN,NaN,NaN,44,22,-32,3.61,NaN,0.001,uncorrected,tp,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,anger,neg,NaN,NaN,NaN,anger_vs_sad,18,NaN,NaN,NaN,NaN,0,38,36,3.42,NaN,0.001,uncorrected,acc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,anger,neg,NaN,NaN,NaN,anger_vs_sad,18,NaN,NaN,NaN,NaN,42,42,-16,3.32,NaN,0.001,uncorrected,ofc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,anger,neg,NaN,NaN,NaN,anger_vs_neutral,19,NaN,NaN,NaN,NaN,4,52,20,3.85,NaN,0.001,uncorrected,acc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,anger,neg,NaN,NaN,NaN,anger_vs_neutral,19,NaN,NaN,NaN,NaN,40,38,-12,3.5,NaN,0.001,uncorrected,ofc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,mixed,neg,NaN,NaN,NaN,degree_of_intensity,20,NaN,NaN,NaN,NaN,4,54,20,3.61,NaN,0.001,uncorrected,acc,NaN,0.75,background,yes,NaN,NaN,n
Blair99,no,PET,no,SPM96,13,0,m,per,fixed,faces,visual,mixed,neg,NaN,NaN,NaN,degree_of_intensity,20,NaN,NaN,NaN,NaN,40,16,-34,2.85,NaN,0.001,uncorrected,tp,NaN,0.75,background,yes,NaN,NaN,n
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,-13,1,-5,NaN,2.72,0.05,uncorrected,L_ventral_striatum,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,4,-40,-17,NaN,2.92,0.05,uncorrected,R_dorsomedial_midbrain,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,3,-16,-2,NaN,4.61,0.05,uncorrected,R_thalamus,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,-1,32,15,NaN,2.63,0.05,uncorrected,M_anterior_cingulate,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,20,34,-23,NaN,2.78,0.05,uncorrected,R_orbitofrontal_cortex,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,32,15,3,NaN,5.41,0.05,uncorrected,R_insula,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,-39,12,11,NaN,3.75,0.05,uncorrected,L_insula,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,1,-2,63,NaN,6.26,0.05,uncorrected,M_supplementary_motor_area,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,-8,-66,-18,NaN,5.03,0.05,uncorrected,L_cerebellum,NaN,1,background,no,NaN,high,y
Blood2001,no,PET,yes,T88,10,5,b,exp,rand,music,auditory,aff,pos,yes,no,yes,pleasant_music_vs_control_music,21,pleasant_music,control_music,NaN,NaN,9,-62,-18,NaN,3.75,0.05,uncorrected,R_cerebellum,NaN,1,background,no,NaN,high,y
Blood99,no,PET,no,T88,10,5,b,exp,fixed,music,auditory,aff,neg,no,no,yes,NaN,22,hi_dissonance,lo_dissonance,missing_info,passive,25,-28,-21,4.73,NaN,0.05,uncorrected,hipp,NaN,0.75,foreground,yes,stimulus,high,n
Blood99,no,PET,no,T88,10,5,b,exp,fixed,music,auditory,aff,neg,no,no,yes,NaN,22,hi_dissonance,noise,missing_info,passive,50,12,-9,3.55,NaN,0.05,uncorrected,tc,NaN,0.75,foreground,yes,stimulus,high,n
Blood99,no,PET,no,T88,10,5,b,exp,fixed,music,auditory,aff,neg,no,no,yes,NaN,22,hi_dissonance,noise,missing_info,passive,-46,-9,5,3.69,NaN,0.05,uncorrected,tc,NaN,0.75,foreground,yes,stimulus,high,n
Blood99,no,PET,no,T88,10,5,b,exp,fixed,music,auditory,aff,neg,no,no,yes,NaN,22,hi_dissonance,noise,missing_info,passive,28,-37,-18,2.86,NaN,0.05,uncorrected,hipp,NaN,0.75,foreground,yes,stimulus,high,n
Blood99,no,PET,yes,T88,10,5,b,exp,fixed,music,auditory,aff,pos,no,no,yes,correlation_with_stimulus_pleasantness,23,NaN,NaN,NaN,NaN,-1,17,-15,NaN,6.53,0.05,uncorrected,middle_subcallosal_cingulate,NaN,0.75,foreground,yes,stimulus,neutral,n
Blood99,no,PET,yes,T88,10,5,b,exp,fixed,music,auditory,aff,pos,no,no,yes,correlation_with_stimulus_pleasantness,23,NaN,NaN,NaN,NaN,12,32,-17,NaN,5.76,0.05,uncorrected,R_orbitofrontal_cortex,NaN,0.75,foreground,yes,stimulus,neutral,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,-19,-3,-9,NaN,NaN,0.001,uncorrected,amy,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,25,-3,-9,NaN,NaN,0.001,uncorrected,amy,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,-28,-9,-13,NaN,NaN,0.001,uncorrected,amy,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,41,-40,-16,NaN,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,-44,-43,-16,NaN,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,25,-53,-6,NaN,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,-25,-62,-13,NaN,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,24,NaN,NaN,NaN,NaN,-34,-65,-9,NaN,NaN,0.001,uncorrected,oc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,happy,pos,NaN,NaN,NaN,happy_vs_neutral,25,NaN,NaN,NaN,NaN,-47,-53,-13,NaN,NaN,0.001,uncorrected,tc,NaN,0.75,NaN,no,NaN,NaN,n
Breiter96,bitebar,fMRI,yes,T88,10,0,m,per,fixed,faces,visual,happy,pos,NaN,NaN,NaN,happy_vs_neutral,25,NaN,NaN,NaN,NaN,47,-53,-9,NaN,NaN,0.001,uncorrected,tc,NaN,0.75,NaN,no,NaN,NaN,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,sad,neg,no,no,no,sad_vs_happy_words,26,NaN,NaN,NaN,NaN,36,44,24,4.3,NaN,0.001,uncorrected,R_anterior_middle_frontal_gyrus,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,sad,neg,no,no,no,sad_vs_verbal,27,NaN,NaN,NaN,NaN,40,8,28,4.28,NaN,0.001,uncorrected,R_posterior_middle_frontal_gyrus,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,sad,neg,no,no,no,sad_vs_verbal,27,NaN,NaN,NaN,NaN,4,-4,28,3.58,NaN,0.001,uncorrected,R_Cingulate_gyrus,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,happy,pos,no,no,no,happy_vs_verbal,28,NaN,NaN,NaN,NaN,32,-28,28,3.94,NaN,0.001,uncorrected,R_superior_temporal_inferior_parietal_love,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,aff,mixed,no,no,no,emotion_vs_verbal,29,NaN,NaN,NaN,NaN,44,20,16,4.32,NaN,0.001,uncorrected,R_Inferior_frontal_gyrus,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,aff,mixed,no,no,no,emotion_vs_verbal,29,NaN,NaN,NaN,NaN,-12,4,20,4.04,NaN,0.001,uncorrected,L_Cingulate_gyrus,NaN,1,background,yes,NaN,neutral,n
buchanan00,no,fMRI,yes,T88,10,0,m,mix,rand,words,auditory,aff,mixed,no,no,no,emotion_vs_verbal,29,NaN,NaN,NaN,NaN,40,-48,32,3.9,NaN,0.001,uncorrected,R_Inferior_parietal,NaN,1,background,yes,NaN,neutral,n
Bystritsky01,no,fMRI,yes,SPM99,6,3,b,exp,rand,pers_event,imagery,fear,neg,no,no,no,severe_anxiety_neutral,30,NaN,NaN,NaN,NaN,-38,-36,-8,NaN,5.51,0.05,uncorrected,Fusiform_gyrus_middle_temporal_gyrus,NaN,1,foreground,yes,feeling,high,n
Bystritsky01,no,fMRI,yes,SPM99,6,3,b,exp,rand,pers_event,imagery,fear,neg,no,no,no,severe_anxiety_neutral,30,NaN,NaN,NaN,NaN,6,-36,-8,NaN,4.1,0.05,uncorrected,parahippocampal_gyrus,NaN,1,foreground,yes,feeling,high,n
Bystritsky01,no,fMRI,yes,SPM99,6,3,b,exp,rand,pers_event,imagery,fear,neg,no,no,no,severe_anxiety_neutral,30,NaN,NaN,NaN,NaN,14,-20,-12,NaN,3.54,0.05,uncorrected,hippocampus,NaN,1,foreground,yes,feeling,high,n
Bystritsky01,no,fMRI,yes,SPM99,6,3,b,exp,rand,pers_event,imagery,fear,neg,no,no,no,severe_anxiety_neutral,30,NaN,NaN,NaN,NaN,-40,22,-12,NaN,3.85,0.05,uncorrected,Inferior_frontal_gyrus,NaN,1,foreground,yes,feeling,high,n
Canli2000,bitebar,fMRI,yes,T88,10,10,f,exp,rand,pictures,visual,aff,neg,no,no,no,activation_correlated_with_most_intense_negative_rating,31,NaN,NaN,NaN,NaN,-20,-10,-14,NaN,NaN,0.05,uncorrected,L_amygdala,NaN,1,foreground,yes,feeling,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,neg,yes,yes,yes,NaN,32,negative,positive,missing_info,passive,56,10,18,2.1,NaN,0.05,uncorrected,lpfc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,neg,yes,yes,yes,NaN,32,negative,positive,missing_info,passive,7,20,-12,2.2,NaN,0.05,uncorrected,scc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,neg,yes,yes,yes,NaN,32,negative,positive,missing_info,passive,49,19,17,2.2,NaN,0.05,uncorrected,lpfc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,neg,yes,yes,yes,NaN,32,negative,positive,missing_info,passive,-13,31,5,2.2,NaN,0.05,uncorrected,acc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,neg,yes,yes,yes,NaN,32,negative,positive,missing_info,passive,0.4,34,-16,2.4,NaN,0.05,uncorrected,ofc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-48,-9,39,2.25,NaN,0.05,uncorrected,psmc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-17,-7,62,2.12,NaN,0.05,uncorrected,pc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-34,6,51,2.18,NaN,0.05,uncorrected,lpfc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-59,1,-15,2.22,NaN,0.05,uncorrected,tc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,50,11,-24,2.13,NaN,0.05,uncorrected,tc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,35,19,11,2.21,NaN,0.05,uncorrected,lpfc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-40,18,-28,2.16,NaN,0.05,uncorrected,tc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-38,20,39,2.21,NaN,0.05,uncorrected,psmc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,-21,33,41,2.09,NaN,0.05,uncorrected,mpfc,NaN,0.75,background,no,NaN,NaN,n
Canli98,bitebar,fMRI,no,T88,14,14,f,exp,fixed,pictures,visual,aff,pos,yes,yes,yes,NaN,33,positive,negative,missing_info,passive,11,33,21,2.25,NaN,0.05,uncorrected,acc,NaN,0.75,background,no,NaN,NaN,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,-3,60,12,NaN,6.12,0.005,uncorrected,rostral_frontal_cortex,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,0,-48,30,NaN,5.53,0.005,uncorrected,retrosplenial_posterior_cingulate_cortex,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,-22,42,31,NaN,3.83,0.005,uncorrected,L_middle_frontal_cortex,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,-57,-51,24,NaN,4.44,0.005,uncorrected,L_temporoparietal_junction,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,-48,-63,16,NaN,4.32,0.005,uncorrected,L_temporoparietal_junction,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,pos,no,no,no,positive_vs_neutral_words,34,positive_words,neutral_words,NaN,NaN,-50,-24,0,NaN,4.25,0.005,uncorrected,L_superior_and_middle_temporal_gyrus,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,neg,no,no,no,negative_vs_neutral_words,35,negative_words,neutral_words,NaN,NaN,-4,60,29,NaN,5.17,0.005,uncorrected,rostral_frontal_cortex,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,neg,no,no,no,negative_vs_neutral_words,35,negative_words,neutral_words,NaN,NaN,0,-47,29,NaN,4.5,0.005,uncorrected,retrosplenial_posterior_cingulate_cortex,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,neg,no,no,no,negative_vs_neutral_words,35,negative_words,neutral_words,NaN,NaN,-54,-44,23,NaN,3.96,0.005,uncorrected,L_temporoparietal_junction,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,neg,no,no,no,negative_vs_neutral_words,35,negative_words,neutral_words,NaN,NaN,-40,-55,26,NaN,4.84,0.005,uncorrected,L_temporoparietal_junction,NaN,0.75,foreground,yes,NaN,neutral,n
Cato2004,no,fMRI,yes,T88,26,13,b,exp,fixed,words,recall,aff,neg,no,no,no,negative_vs_neutral_words,35,negative_words,neutral_words,NaN,NaN,-50,-30,1,NaN,4.16,0.005,uncorrected,L_superior_and_middle_temporal_gyrus,NaN,0.75,foreground,yes,NaN,neutral,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,29,-36,-7,NaN,NaN,0.01,uncorrected,R_hipp,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,20,-61,-13,NaN,NaN,0.01,uncorrected,R_fusiform,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,-23,-14,9,NaN,NaN,0.01,uncorrected,L_Putamen,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,-38,-56,-7,NaN,NaN,0.01,uncorrected,L_fusiform,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,-40,-50,4,NaN,NaN,0.01,uncorrected,L_fusiform,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,explicit_processing_of_expressions_vs_baseline,36,NaN,NaN,NaN,NaN,-49,-42,4,NaN,NaN,0.01,uncorrected,L_Middle_temporal_gyrus,NaN,0.75,foreground,yes,stimulus,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,-40,-8,9,NaN,NaN,0.01,uncorrected,L_insula,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,-26,25,9,NaN,NaN,0.01,uncorrected,L_inferior_frontal,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,23,8,9,NaN,NaN,0.01,uncorrected,R_putamen,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,38,-17,15,NaN,NaN,0.01,uncorrected,R_insula,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,20,-17,-7,NaN,NaN,0.01,uncorrected,R_amy_hipp,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,23,-14,-7,NaN,NaN,0.01,uncorrected,R_amy_hipp,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,-35,-14,-7,NaN,NaN,0.01,uncorrected,L_amy_hipp,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,-17,0,9,NaN,NaN,0.01,uncorrected,L_Putamen,NaN,0.75,background,yes,NaN,NaN,n
Critchley2000,no,fMRI,no,T88,9,0,b,per,fixed,faces,visual,mixed,mixed,NaN,NaN,NaN,implicit_processing_of_expressions_vs_baseline,37,NaN,NaN,NaN,NaN,-14,-81,9,NaN,NaN,0.01,uncorrected,L_striate_cortex,NaN,0.75,background,yes,NaN,NaN,n
